"it" "im" "dep" "meth" "out"
"3685" 26 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3686" 26 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3687" 26 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3688" 26 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3689" 26 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3690" 26 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3691" 26 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3692" 26 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3693" 26 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3694" 26 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3695" 26 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3696" 26 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3697" 26 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3698" 26 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3699" 26 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3700" 26 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3701" 26 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3702" 26 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3703" 26 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3704" 26 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3705" 26 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3706" 26 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3707" 26 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3708" 26 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3709" 26 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3710" 26 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3711" 26 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3712" 26 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3713" 26 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3714" 26 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3715" 26 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3716" 26 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3717" 26 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3718" 26 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3719" 26 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3720" 26 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3721" 26 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3722" 26 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3723" 26 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3724" 26 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3725" 26 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3726" 26 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3727" 26 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3728" 26 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3729" 26 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3730" 26 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3731" 26 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3732" 26 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3733" 26 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3734" 26 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3735" 26 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3736" 26 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3737" 26 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3738" 26 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3739" 26 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3740" 26 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3741" 26 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3742" 26 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3743" 26 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3744" 26 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3745" 26 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3746" 26 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3747" 26 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3748" 26 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3749" 26 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3750" 26 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3751" 26 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3752" 26 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3753" 26 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3754" 26 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3755" 26 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3756" 26 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3757" 26 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3758" 26 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3759" 26 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3760" 26 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3761" 26 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3762" 26 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3763" 26 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3764" 26 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3765" 26 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3766" 26 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3767" 26 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3768" 26 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3769" 26 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3770" 26 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3771" 26 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3772" 26 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3773" 26 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3774" 26 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3775" 26 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3776" 26 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3777" 26 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3778" 26 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3779" 26 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3780" 26 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3781" 26 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3782" 26 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3783" 26 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3784" 26 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3785" 26 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3786" 26 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3787" 26 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3788" 26 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3789" 26 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3790" 26 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3791" 26 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3792" 26 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3793" 26 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3794" 26 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3795" 26 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3796" 26 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3797" 26 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3798" 26 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3799" 26 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3800" 26 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3801" 26 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3802" 26 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3803" 26 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3804" 26 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3805" 26 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3806" 26 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3807" 26 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3808" 26 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3809" 26 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3810" 26 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3811" 26 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3812" 26 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3813" 26 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3814" 26 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3815" 26 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3816" 26 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3817" 26 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3818" 26 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3819" 26 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3820" 26 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3821" 26 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3822" 27 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3823" 27 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3824" 27 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3825" 27 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3826" 27 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3827" 27 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3828" 27 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3829" 27 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3830" 27 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3831" 27 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3832" 27 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3833" 27 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3834" 27 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3835" 27 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3836" 27 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3837" 27 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3838" 27 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3839" 27 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3840" 27 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3841" 27 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3842" 27 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3843" 27 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3844" 27 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3845" 27 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3846" 27 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3847" 27 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3848" 27 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3849" 27 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3850" 27 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3851" 27 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3852" 27 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3853" 27 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3854" 27 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3855" 27 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3856" 27 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3857" 27 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3858" 27 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3859" 27 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3860" 27 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3861" 27 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3862" 27 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3863" 27 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3864" 27 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3865" 27 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3866" 27 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3867" 27 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3868" 27 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3869" 27 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3870" 27 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3871" 27 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3872" 27 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3873" 27 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3874" 27 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3875" 27 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3876" 27 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3877" 27 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3878" 27 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3879" 27 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3880" 27 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3881" 27 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3882" 27 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3883" 27 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3884" 27 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3885" 27 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3886" 27 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3887" 27 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3888" 27 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3889" 27 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3890" 27 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3891" 27 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3892" 27 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3893" 27 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3894" 27 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3895" 27 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3896" 27 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3897" 27 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3898" 27 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3899" 27 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3900" 27 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3901" 27 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3902" 27 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3903" 27 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3904" 27 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3905" 27 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3906" 27 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3907" 27 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3908" 27 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3909" 27 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3910" 27 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3911" 27 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3912" 27 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3913" 27 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3914" 27 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3915" 27 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3916" 27 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3917" 27 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3918" 27 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3919" 27 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3920" 27 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3921" 27 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3922" 27 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3923" 27 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3924" 27 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3925" 27 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3926" 27 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3927" 27 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3928" 27 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3929" 27 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3930" 27 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3931" 27 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3932" 27 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3933" 27 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3934" 27 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3935" 27 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3936" 27 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3937" 27 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3938" 27 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3939" 27 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3940" 27 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3941" 27 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3942" 27 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3943" 27 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3944" 27 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3945" 27 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3946" 27 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3947" 27 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3948" 27 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3949" 27 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3950" 27 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3951" 27 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3952" 27 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3953" 27 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3954" 27 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3955" 27 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3956" 27 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3957" 27 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3958" 27 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3959" 27 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3960" 27 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3961" 27 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3962" 27 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3963" 27 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3964" 27 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3965" 27 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3966" 27 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3967" 27 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3968" 27 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3969" 27 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3970" 27 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3971" 27 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3972" 28 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3973" 28 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3974" 28 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3975" 28 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3976" 28 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3977" 28 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3978" 28 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3979" 28 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3980" 28 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3981" 28 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3982" 28 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3983" 28 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3984" 28 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3985" 28 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3986" 28 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3987" 28 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3988" 28 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3989" 28 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"3990" 28 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"3991" 28 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"3992" 28 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"3993" 28 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"3994" 28 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"3995" 28 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"3996" 28 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"3997" 28 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"3998" 28 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"3999" 28 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"4000" 28 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"4001" 28 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"4002" 28 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"4003" 28 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"4004" 28 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"4005" 28 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"4006" 28 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"4007" 28 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
